"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","eids-badge__description","eids-badge__label","he-lazy-image src 2","he-lazy-image src 3","list-view-header"
"https://www.hepsiemlak.com/istanbul-kartal-yukari-kiralik/daire/44525-1172","38","22.900","25-02-2025","Kiralık Daire","3 +
                          1","119 m²","40
                        Yaşında","Ara Kat","İstanbul / Kartal / Yukarı Mah.","https://www.hepsiemlak.com/emlak-ofisi/hasandede-gayrimenkul-44525","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Hasandede Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/5/8/5/2/1/4/ef4779f1-b645-415d-a46e-9bfe3b913317.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/5/4/4/0/c16e7bee-73ab-4492-a5d8-cef502bf1bbf.jpg","Kartal Merkezde 3+1 İşyerinede Kiraya Verilir 1.Kat Kombili"
"https://www.hepsiemlak.com/istanbul-kagithane-gursel-kiralik/daire/51506-3470","16","28.000","27-02-2025","Kiralık Daire","3 +
                          1","120 m²","30
                        Yaşında","1. Kat","İstanbul / Kağıthane / Gürsel Mah.","https://www.hepsiemlak.com/emlak-ofisi/taspinar-emlak-51506/taspinar-taspinar-980106","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Taşpınar Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/6/3/1/1/4/4/edc40593-fb4a-4f74-a530-ef13b36f955d.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/1/0/8/9/dc400ba7-8124-4c0b-a2be-5149b124a514.jpg","Taşpınar Emlaktan Şevketpaşa Cd Üzeri Adliye Ve Metroya 3dk 3+1"
"https://www.hepsiemlak.com/istanbul-besiktas-muradiye-kiralik/daire/128764-2021","34","50.000","04-03-2025","Kiralık Daire","3 +
                          1","120 m²","35
                        Yaşında","5. Kat","İstanbul / Beşiktaş / Muradiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/erkutun-128764","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Erkutun","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/2/9/2/0/4/4/1739005679510-44029294.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/7/8/2/1/9d27a4f8-50ea-46f5-907b-e84d38345d0b.JPG","Erkutun'dan, Teşvikiye Hüsrevgerede Caddesi Üstünde, Hiç Masragsız, 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-harbiye-kiralik/residence/1152-2603","16","450.000","25-02-2025","Kiralık Residence","2 +
                          1","226 m²","19
                        Yaşında","21 ve üzeri","İstanbul / Şişli / Harbiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/sefa-gayrimenkul-1152/ali-sefa-ozgen-1152","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Sefa Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/2/3/4/2/4/4/e27dae61-36a2-46b6-8970-83ab81595a09.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/5/1/1/0/0/9934efd2-1ae3-4efd-9de7-5eaf28041b10.jpg","Ritz Carlton Residence 'da Full Boğaz Manzaralı Kiralık Kupon Daire"
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/21218-4604","19","30.000","24-02-2025","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","Giriş Katı","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/8/7/0/9/3/4/1734945235-975257-43907869.jpeg","","Bahçelievler Yayla Çok Merkezi Konumda Amerikan Mutfaklı Sıfır 2+1 Giriş Kat Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-cekmekoy-merkez-kiralik/daire/44352-1475","20","17.000","27-02-2025","Kiralık Daire","1 +
                          1","54 m²","10
                        Yaşında","Bahçe Katı","İstanbul / Çekmeköy / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/turna-emlak-44352","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Turna Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/8/3/5/1/4/4/ab08080f-750e-4851-ade9-1bd276e26e8a.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/5/3/4/4/0/1b2660f9-bc20-4522-83d8-745314208466.jpg","Kiralık Site İçi 1+1 Daire Çekmeköy Videolu İlan"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-ataturk-kiralik/daire/1777-6657","49","30.000","27-02-2025","Kiralık Daire","2 +
                          2","90 m²","4
                        Yaşında","3. Kat","İstanbul / Büyükçekmece / Atatürk Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/3/6/5/2/4/4/1740670102-1475701-44256347.jpeg","","Demir Deluxe___sahil Kiralık 2+2 Daire__deniz+ankastre+klima+"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-ataturk-kiralik/daire/1777-6620","16","18.000","27-02-2025","Kiralık Daire","2 +
                          1","90 m²","15
                        Yaşında","En Üst Kat","İstanbul / Büyükçekmece / Atatürk Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/3/5/7/9/3/4/1735658327-340126-43975344.jpeg","","Demir Deluxe___soydan Sokak Kiralık Daire 2+1___(2010 Yapım)"
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/68305-1744","35","24.000","01-03-2025","Kiralık Daire","2 +
                          1","85 m²","4
                        Yaşında","Kot 3","İstanbul / Şişli / Kuştepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/5/7/7/4/1/4/52d5d73c-fa0b-4260-80b1-f3ddfea4dcdb.jpeg","","Kiralık 2+1 80 M2 Metro Metrobüse 3 Dakika Trump Tovers"
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/51506-3454","13","23.000","22-02-2025","Kiralık Daire","2 +
                          1","90 m²","5
                        Yaşında","2. Kat","İstanbul / Kağıthane / Çağlayan Mah.","https://www.hepsiemlak.com/emlak-ofisi/taspinar-emlak-51506/taspinar-taspinar-980106","","Taşpınar Emlak","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/2/1/4/9/3/4/54532ac4-406c-45ad-8d2a-08393cb5a48b.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/1/0/8/9/dc400ba7-8124-4c0b-a2be-5149b124a514.jpg","Taşpınar Emlaktan Metro Market Ve Axis Avm Ye Yakın 90m2 2+1"
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/52947-196","34","42.000","04-03-2025","Kiralık Daire","1 +
                          1","60 m²","5
                        Yaşında","6. Kat","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-gayrimenkul-52947/cetin-ata-1003024","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Ata Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/3/0/8/2/4/4/1741112214-786642-44280397.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/2/0/3/0/0/1/5a881ebe-ff99-42ff-9b87-a9bb6eac26a0.jpg","Kordon İstanbul Kiralık 1+1 Güncel Boş Daire"
"https://www.hepsiemlak.com/istanbul-sisli-eskisehir-kiralik/daire/26774-2092","16","20.000","04-03-2025","Kiralık Daire","2 +
                          1","80 m²","25
                        Yaşında","4. Kat","İstanbul / Şişli / Eskişehir Mah.","","","","","","","","Kirtulus  Esrefwfndi Sokakta Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-eyupsultan-silahtaraga-kiralik/daire/2507-1800","34","32.000","04-03-2025","Kiralık Daire","4 +
                          1","130 m²","8
                        Yaşında","Giriş Katı","İstanbul / Eyüpsultan / Silahtarağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/exper-emlak-2507","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Exper Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/5/2/0/0/9af85e15-9c85-4299-9f6e-85b869749e9c.jpg","","Eyüp'te Yenice Binada, Manzaralı 2+2,Teraslı,130m2 Dubleks Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-levent-kiralik/daire/65708-1096","42","65.000","04-03-2025","Kiralık Daire","2 +
                          1","130 m²","35
                        Yaşında","1. Kat","İstanbul / Beşiktaş / Levent Mah.","https://www.hepsiemlak.com/emlak-ofisi/nar-emlak-danismanlik-65708/janet-taskopru-1256726","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Nar Emlak Danışmanlık","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/7/5/6/0/9ec43e7c-1095-4bd9-ab1e-bf3e49fe1353.jpg","Etiler,Aytar Cad Akmerkez Yakın Otoparklı Temiz Kiralık Daire…"
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/mustakil-ev/2957-833","3","18.000","04-03-2025","Kiralık Müstakil Ev","1 +
                          1","95 m²","35
                        Yaşında","","İstanbul / Kağıthane / Şirintepe Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/2/6/0/0/4/4/1736250723253-44006283.jpg","","Kamer Den Sanayi Mahallesinde 1+1 Geniş Teraslı Önü Açık Manzaralı 95 M2. Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-yenisehir-kiralik/daire/26774-2071","11","15.000","04-03-2025","Kiralık Daire","2 +
                          1","70 m²","25
                        Yaşında","Ara Kat","İstanbul / Beyoğlu / Yenişehir Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/6/6/9/4/3/4/dc5e20bf-c963-47a4-abe5-4825dcaa95f0.jpg","","Hakem Sokakta Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/2507-1798","29","49.500","04-03-2025","Kiralık Daire","3 +
                          1","110 m²","28
                        Yaşında","Ara Kat","İstanbul / Şişli / Meşrutiyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/exper-emlak-2507","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Exper Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/6/4/4/2/4/4/3b929133-b4f3-4edf-be9e-ea0eb1d8ebdd.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/5/2/0/0/9af85e15-9c85-4299-9f6e-85b869749e9c.jpg","Nişantaşı Akkirman Sokak'ta, 110 M2 Möbleli 3+1 Kiralık Dublex"
"https://www.hepsiemlak.com/istanbul-bakirkoy-osmaniye-kiralik/daire/150697-59","15","19.000","04-03-2025","Kiralık Daire","2 +
                          1","90 m²","40
                        Yaşında","Ara Kat","İstanbul / Bakırköy / Osmaniye Mah.","https://www.hepsiemlak.com/emlak-ofisi/devturk-insaat-150697/yuksel-korkmaz-4259996","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Devtürk İnşaat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/1/7/9/9/3/4/38481e6b-fe44-44e1-b02a-69857026093c.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/9/9/9/5/2/4/84d6663d-ddc2-497a-b33f-14f0f4408c38.jpg","İstanbul Bakırköy Osmaniye 2+1 Arakat Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-ortakoy-kiralik/daire/19631-2069","8","15.000","04-03-2025","Kiralık Daire","1 +
                          1","50 m²","22
                        Yaşında","Kot 1","İstanbul / Beşiktaş / Ortaköy Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/1/0/8/2/4/4/e6801ef9-ee50-42ca-8ed1-415cb1aaf8ee.jpg","","Karadeniz Emlak Beşiktaş Ortaköy De Merkezde 1+1 Kombili Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-yenisehir-kiralik/daire/101795-278","2","20.000","04-03-2025","Kiralık Daire","2 +
                          1","95 m²","25
                        Yaşında","2. Kat","İstanbul / Beyoğlu / Yenişehir Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/9/1/8/9/3/4/f195aef2-fcfc-4c36-83de-d7357a31b5d6.jpg","","Şişli Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/6522-1181","11","50.000","04-03-2025","Kiralık Daire","2 +
                          1","120 m²","40
                        Yaşında","3. Kat","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/koru-emlak-6522/nigar-foca-6522","","Koru Emlak","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/8/8/3/2/5/1/1732215595451-15238884.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/2/5/6/0/0/59257177-b292-41b2-93ba-e53a52010f42.jpg","1.Levent Nisbetiye  Akmerkeze Yakın Modern Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-inonu-kiralik/daire/115709-1172","13","27.000","04-03-2025","Kiralık Daire","1 +
                          1","57 m²","1
                        Yaşında","14. Kat","İstanbul / Küçükçekmece / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/nish-real-estate-115709","","Nısh Real Estate","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/3/0/8/2/4/4/1d035ac7-29a6-4e4f-8411-dddcfcc170c8.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/0/7/5/1/1/4b124ce3-9d74-4e69-b8ee-90d840e82db6.jpg","Nivo İstanbul ' Da Full Eşyalı Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/istanbul-bagcilar-demirkapi-kiralik/daire/154115-78","8","12.500","04-03-2025","Kiralık Daire","3 +
                          1","120 m²","27
                        Yaşında","1. Kat","İstanbul / Bağcılar / Demirkapı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/3/0/8/2/4/4/1741111950507-44280381.jpg","","Demirkapıda Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/79692-126","7","15.000","04-03-2025","Kiralık Daire","2 +
                          0","63 m²","25
                        Yaşında","Bahçe Katı","İstanbul / Kağıthane / Çeliktepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/2/2/5/1/4/4/1738844109314-44152285.jpg","","Çeliktepe Merkezde Öğrenciye, Çalışan Bekara Uygun Daire"
"https://www.hepsiemlak.com/istanbul-bagcilar-demirkapi-kiralik/daire/154115-77","5","11.000","04-03-2025","Kiralık Daire","1 +
                          1","75 m²","27
                        Yaşında","Giriş Katı","İstanbul / Bağcılar / Demirkapı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/1/0/8/2/4/4/1741106981508-44280154.jpg","","Demirkapıda 1+1 Kiralık Daire (cuma Pazarı Tarafında)"
"https://www.hepsiemlak.com/istanbul-bagcilar-demirkapi-kiralik/daire/154115-76","5","12.000","04-03-2025","Kiralık Daire","1 +
                          1","75 m²","12
                        Yaşında","Yüksek Giriş","İstanbul / Bağcılar / Demirkapı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/1/0/8/2/4/4/1741106231340-44280135.jpg","","Demirkapıda Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-inonu-kiralik/daire/115709-1173","9","23.000","04-03-2025","Kiralık Daire","1 +
                          1","46 m²","1
                        Yaşında","5. Kat","İstanbul / Küçükçekmece / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/nish-real-estate-115709","","Nısh Real Estate","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/3/0/8/2/4/4/e91398cf-6def-44fd-a6f0-d61689ed1579.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/0/7/5/1/1/4b124ce3-9d74-4e69-b8ee-90d840e82db6.jpg","Nivo İstanbul ' Da Büyük Balkonlu Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/106894-131","29","26.000","04-03-2025","Kiralık Daire","3 +
                          1","130 m²","25
                        Yaşında","En Üst Kat","İstanbul / Maltepe / Zümrütevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/seckin-gayrimenkul-106894/aliriza-ozdemir-2232143","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Seçkin Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/3/6/7/2/4/4/1741074900-653891-44276392.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/4/1/2/3/2/2/889b9ba7-0534-4e8f-9939-2118c3c6fe1d.jpg","Maltepe Zümrütevlerde Güvenlikli Site İçerisinde Deniz Manzaralı"
"https://www.hepsiemlak.com/istanbul-sariyer-pinar-kiralik/daire/46572-11132","36","35.000","04-03-2025","Kiralık Daire","3 +
                          1","110 m²","20
                        Yaşında","Yüksek Giriş","İstanbul / Sarıyer / Pınar Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/6/7/7/2/4/4/1741084236-7030702-44277635.jpeg","","Sarıyer Pınar Mahallesi Kiralık 3+1 Çok Temiz Daire."
"https://www.hepsiemlak.com/istanbul-sisli-harbiye-kiralik/daire/77929-3048","46","165.000","04-03-2025","Kiralık Daire","3 +
                          1","180 m²","35
                        Yaşında","7. Kat","İstanbul / Şişli / Harbiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/eliz-gayrimenkul-77929","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Eliz Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/4/6/7/2/4/4/096d5b55-5913-4e6d-9f3e-10ad91129de2.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/2/9/7/7/0/ac3570d1-dcaf-4a79-9012-a7ee5954cf05.jpg","Elizden Prestijli Bina, Eşsiz Deniz Manzarasıyla Kiralık Daire!"
"https://www.hepsiemlak.com/istanbul-uskudar-cengelkoy-kiralik/daire/139012-477","27","42.000","04-03-2025","Kiralık Daire","3 +
                          1","130 m²","28
                        Yaşında","4. Kat","İstanbul / Üsküdar / Çengelköy Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/9/7/7/2/4/4/1e0b34bf-dc1d-40b4-bc78-93bbbc9eeb0b.jpg","","Remax Anı 'dan Ata 2 Sitesi 'nde 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-unalan-kiralik/daire/140441-113","44","73.000","04-03-2025","Kiralık Daire","1 +
                          1","70 m²","1
                        Yaşında","21 ve üzeri","İstanbul / Üsküdar / Ünalan Mah.","https://www.hepsiemlak.com/emlak-ofisi/stil-gayrimenkul-danismanlik-140441","","Stil Gayrimenkul Danışmanlık","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/7/8/7/2/4/4/861d93c6-3005-4a63-bcd8-c3734e2a5b8f.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/4/0/4/1/b548b2c4-4fcc-496e-825a-a16668276490.jpg","The Address Rezıdans 1+1 Eşyalı Deniz Manzaralı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mimar-sinan-kiralik/daire/136685-1851","35","24.750","04-03-2025","Kiralık Daire","2 +
                          1","105 m²","1
                        Yaşında","3. Kat","İstanbul / Sultanbeyli / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-akarat-136685","","Remax Akarat","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/4/8/7/2/4/4/f989363d-9a2c-4b73-bdab-b097e094ac17.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/6/6/3/1/b2135609-b10d-4973-b0e0-f2636098bdf0.jpg","Sultanbeyli Emlak Konut Kiralık 2+1 Daire Peyzaj Cepheli"
